"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89079";"Selbach";4320305;"Selbach"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89087";"Bozano";4302584;"Bozano"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89095";"Serafina Corrêa";4320404;"Serafina Corrêa"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89109";"Canudos Do Vale";4304614;"Canudos Do Vale"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89117";"Sertão";4320503;"Sertão"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89125";"Capão Bonito Do Sul";4304622;"Capão Bonito Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89133";"Severiano De Almeida";4320602;"Severiano De Almeida"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89141";"Capão Do Cipó";4304655;"Capão Do Cipó"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89150";"Capão Da Canoa";4304630;"Capão Da Canoa"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89168";"Coqueiro Baixo";4305835;"Coqueiro Baixo"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89176";"Sobradinho";4320701;"Sobradinho"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89184";"Coronel Pilar";4305934;"Coronel Pilar"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89192";"Soledade";4320800;"Soledade"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89206";"Cruzaltense";4306130;"Cruzaltense"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89214";"Tapejara";4320909;"Tapejara"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89222";"Forquetinha";4308433;"Forquetinha"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89230";"Tapera";4321006;"Tapera"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89247";"Santa Cecília Do Sul";4316733;"Santa Cecília Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89249";"Itati";4310652;"Itati"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89257";"Tapes";4321105;"Tapes"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89265";"Jacuizinho";4310876;"Jacuizinho"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89273";"Taquara";4321204;"Taquara"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89281";"Lagoa Bonita Do Sul";4311239;"Lagoa Bonita Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89290";"Taquari";4321303;"Taquari"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89303";"Mato Queimado";4312179;"Mato Queimado"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89311";"Tenente Portela";4321402;"Tenente Portela"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89320";"Novo Xingu";4313466;"Novo Xingu"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89338";"Torres";4321501;"Torres"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89346";"Paulo Bento";4314134;"Paulo Bento"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89354";"Tramandaí";4321600;"Tramandaí"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89362";"Pinhal Da Serra";4314464;"Pinhal Da Serra"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89370";"Três Coroas";4321709;"Três Coroas"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89389";"Quatro Irmãos";4315313;"Quatro Irmãos"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89397";"Três De Maio";4321808;"Três De Maio"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89400";"Rolador";4315958;"Rolador"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89419";"Três Passos";4321907;"Três Passos"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89435";"Triunfo";4322004;"Triunfo"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89443";"Santa Margarida Do Sul";4316972;"Santa Margarida Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89451";"Tucunduva";4322103;"Tucunduva"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89460";"São José Do Sul";4318614;"São José Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89478";"Tupanciretã";4322202;"Tupanciretã"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89486";"São Pedro Das Missões";4319364;"São Pedro Das Missões"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89494";"Tuparendi";4322301;"Tuparendi"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89508";"Tio Hugo";4321469;"Tio Hugo"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89516";"Uruguaiana";4322400;"Uruguaiana"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89524";"Westfalia";4323770;"Westfalia"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89532";"Vacaria";4322509;"Vacaria"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89540";"Pinto Bandeira";4314548;"Pinto Bandeira"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89559";"Venâncio Aires";4322608;"Venâncio Aires"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89567";"Pedras Altas";4314175;"Pedras Altas"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89575";"Vera Cruz";4322707;"Vera Cruz"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89591";"Veranópolis";4322806;"Veranópolis"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89613";"Viadutos";4322905;"Viadutos"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89630";"Viamão";4323002;"Viamão"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89656";"Vicente Dutra";4323101;"Vicente Dutra"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89672";"Palmares Do Sul";4313656;"Palmares Do Sul"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89699";"Victor Graeff";4323200;"Victor Graeff"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89710";"Tavares";4321352;"Tavares"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89737";"Capão Do Leão";4304663;"Capão Do Leão"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89753";"Salto Do Jacuí";4316451;"Salto Do Jacuí"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"89770";"Cotiporã";4305959;"Cotiporã"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"98213";"Teutônia";4321451;"Teutônia"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"98230";"Bom Princípio";4302352;"Bom Princípio"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"98256";"Parobé";4314050;"Parobé"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"98272";"Fortaleza Dos Valos";4308458;"Fortaleza Dos Valos"
"09/08/2026";"09:00:14";4;43;"RS";"Rio Grande Do Sul";"98299";"Jóia";4311155;"Jóia"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80004";"Monte Carlo";4211058;"Monte Carlo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80012";"Abelardo Luz";4200101;"Abelardo Luz"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80020";"Iporã Do Oeste";4207650;"Iporã Do Oeste"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80039";"Agrolândia";4200200;"Agrolândia"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80047";"Lindóia Do Sul";4209854;"Lindóia Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80055";"Agronômica";4200309;"Agronômica"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80063";"Apiúna";4201257;"Apiúna"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80071";"Água Doce";4200408;"Água Doce"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80080";"Doutor Pedrinho";4205159;"Doutor Pedrinho"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80098";"Águas De Chapecó";4200507;"Águas De Chapecó"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80101";"José Boiteux";4209151;"José Boiteux"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80110";"Águas Mornas";4200606;"Águas Mornas"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80128";"Vitor Meireles";4219358;"Vitor Meireles"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80136";"Alfredo Wagner";4200705;"Alfredo Wagner"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80144";"União Do Oeste";4218855;"União Do Oeste"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80152";"Anchieta";4200804;"Anchieta"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80160";"Urupema";4218954;"Urupema"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80179";"Angelina";4200903;"Angelina"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80187";"Iraceminha";4207759;"Iraceminha"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80195";"Anita Garibaldi";4201000;"Anita Garibaldi"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80209";"Timbó Grande";4218251;"Timbó Grande"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80217";"Anitápolis";4201109;"Anitápolis"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80225";"Abdon Batista";4200051;"Abdon Batista"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80233";"Antônio Carlos";4201208;"Antônio Carlos"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80241";"Santa Rosa Do Sul";4215653;"Santa Rosa Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80250";"Araquari";4201307;"Araquari"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80268";"Celso Ramos";4204152;"Celso Ramos"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80276";"Araranguá";4201406;"Araranguá"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80284";"Serra Alta";4217550;"Serra Alta"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80292";"Armazém";4201505;"Armazém"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80306";"Cocal Do Sul";4204251;"Cocal Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80314";"Arroio Trinta";4201604;"Arroio Trinta"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80322";"Nova Itaberaba";4211454;"Nova Itaberaba"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80330";"Ascurra";4201703;"Ascurra"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80349";"Santa Terezinha";4215679;"Santa Terezinha"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80357";"Atalanta";4201802;"Atalanta"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80365";"Mirim Doce";4210852;"Mirim Doce"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80373";"Aurora";4201901;"Aurora"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80381";"Cerro Negro";4204178;"Cerro Negro"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80390";"Balneário Camboriú";4202008;"Balneário Camboriú"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80403";"Passo De Torres";4212254;"Passo De Torres"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80411";"Barra Velha";4202107;"Barra Velha"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80420";"Braço Do Trombudo";4202859;"Braço Do Trombudo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80438";"Benedito Novo";4202206;"Benedito Novo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80446";"Sul Brasil";4217758;"Sul Brasil"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80454";"Biguaçu";4202305;"Biguaçu"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80462";"Vargem";4219150;"Vargem"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80470";"Blumenau";4202404;"Blumenau"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80489";"Arabutã";4201273;"Arabutã"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80497";"Bom Retiro";4202602;"Bom Retiro"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80500";"Águas Frias";4200556;"Águas Frias"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80519";"Botuverá";4202701;"Botuverá"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80527";"Guatambú";4206652;"Guatambú"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80535";"Braço Do Norte";4202800;"Braço Do Norte"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80543";"Planalto Alegre";4213153;"Planalto Alegre"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80551";"Brusque";4202909;"Brusque"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80560";"Riqueza";4215075;"Riqueza"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80578";"Caçador";4203006;"Caçador"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80586";"Lajeado Grande";4209458;"Lajeado Grande"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80594";"Caibi";4203105;"Caibi"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80608";"Rio Rufino";4215059;"Rio Rufino"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80616";"Camboriú";4203204;"Camboriú"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80624";"Passos Maia";4212270;"Passos Maia"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80632";"Campo Alegre";4203303;"Campo Alegre"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80640";"São João Do Oeste";4216255;"São João Do Oeste"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80659";"Campo Belo Do Sul";4203402;"Campo Belo Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80667";"Calmon";4203154;"Calmon"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80675";"Campo Erê";4203501;"Campo Erê"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80683";"Balneário Barra Do Sul";4202057;"Balneário Barra Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80691";"Campos Novos";4203600;"Campos Novos"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80705";"Paraíso";4212239;"Paraíso"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80713";"Canelinha";4203709;"Canelinha"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80721";"Santa Helena";4215554;"Santa Helena"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80730";"Canoinhas";4203808;"Canoinhas"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80748";"Belmonte";4202156;"Belmonte"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80756";"Capinzal";4203907;"Capinzal"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80764";"Novo Horizonte";4211652;"Novo Horizonte"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80772";"Catanduvas";4204004;"Catanduvas"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80780";"São Miguel Da Boa Vista";4217154;"São Miguel Da Boa Vista"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80799";"Caxambu Do Sul";4204103;"Caxambu Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80802";"Arvoredo";4201653;"Arvoredo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80810";"Chapecó";4204202;"Chapecó"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80829";"Ipuaçu";4207684;"Ipuaçu"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80837";"Concórdia";4204301;"Concórdia"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80845";"Ouro Verde";4211850;"Ouro Verde"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80853";"Coronel Freitas";4204400;"Coronel Freitas"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80861";"Irati";4207858;"Irati"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80870";"Corupá";4204509;"Corupá"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80888";"Formosa Do Sul";4205431;"Formosa Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80896";"Criciúma";4204608;"Criciúma"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80900";"Macieira";4210050;"Macieira"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80918";"Cunha Porã";4204707;"Cunha Porã"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80926";"Ponte Alta Do Norte";4213351;"Ponte Alta Do Norte"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80934";"Curitibanos";4204806;"Curitibanos"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80942";"São Cristóvão Do Sul";4216057;"São Cristovão Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80950";"Descanso";4204905;"Descanso"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80969";"Vargem Bonita";4219176;"Vargem Bonita"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80977";"Dionísio Cerqueira";4205001;"Dionísio Cerqueira"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80985";"Bombinhas";4202453;"Bombinhas"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"80993";"Dona Emma";4205100;"Dona Emma"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81000";"Sangão";4215455;"Sangão"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81019";"Erval Velho";4205209;"Erval Velho"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81027";"Capivari De Baixo";4203956;"Capivari De Baixo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81035";"Faxinal Dos Guedes";4205308;"Faxinal Dos Guedes"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81043";"Cordilheira Alta";4204350;"Cordilheira Alta"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81051";"Florianópolis";4205407;"Florianópolis"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81060";"Forquilhinha";4205456;"Forquilhinha"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81078";"Fraiburgo";4205506;"Fraiburgo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81086";"Morro Grande";4211256;"Morro Grande"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81094";"Galvão";4205605;"Galvão"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81108";"Coronel Martins";4204459;"Coronel Martins"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81116";"Governador Celso Ramos";4206009;"Governador Celso Ramos"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81124";"São João Do Itaperiú";4216354;"São João Do Itaperiú"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81132";"Garopaba";4205704;"Garopaba"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81140";"Jardinópolis";4208955;"Jardinópolis"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81159";"Garuva";4205803;"Garuva"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81167";"Ermo";4205191;"Ermo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81175";"Gaspar";4205902;"Gaspar"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81183";"São Pedro De Alcântara";4217253;"São Pedro De Alcântara"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81191";"Grão-Pará";4206108;"Grão Pará"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81205";"Santiago Do Sul";4215695;"Santiago Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81213";"Gravatal";4206207;"Gravatal"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81221";"Bela Vista Do Toldo";4202131;"Bela Vista Do Toldo"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81230";"Guabiruba";4206306;"Guabiruba"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81248";"Capão Alto";4203253;"Capão Alto"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81256";"Guaraciaba";4206405;"Guaraciaba"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81264";"Painel";4211892;"Painel"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81272";"Guaramirim";4206504;"Guaramirim"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81280";"Bocaina Do Sul";4202438;"Bocaina Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81299";"Guarujá Do Sul";4206603;"Guarujá Do Sul"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81302";"Alto Bela Vista";4200754;"Alto Bela Vista"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81310";"Herval D'Oeste";4206702;"Herval D'Oeste"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81329";"Frei Rogério";4205555;"Frei Rogério"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81337";"Ibicaré";4206801;"Ibicaré"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81345";"Treviso";4218350;"Treviso"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81353";"Ibirama";4206900;"Ibirama"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81361";"Iomerê";4207577;"Iomerê"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81370";"Içara";4207007;"Içara"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81388";"Bom Jesus";4202537;"Bom Jesus"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81396";"Ilhota";4207106;"Ilhota"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81400";"Ibiam";4206751;"Ibiam"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81418";"Imaruí";4207205;"Imaruí"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81426";"Entre Rios";4205175;"Entre Rios"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81434";"Imbituba";4207304;"Imbituba"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81442";"Paial";4211876;"Paial"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81450";"Imbuia";4207403;"Imbuia"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81469";"Bom Jesus Do Oeste";4202578;"Bom Jesus Do Oeste"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81477";"Indaial";4207502;"Indaial"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81485";"São Bernardino";4215752;"São Bernardino"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81493";"Ipira";4207601;"Ipira"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81507";"Santa Terezinha Do Progresso";4215687;"Santa Terezinha Do Progresso"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81515";"Ipumirim";4207700;"Ipumirim"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81523";"Saltinho";4215356;"Saltinho"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81531";"Irani";4207809;"Irani"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81540";"Jupiá";4209177;"Jupiá"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81558";"Irineópolis";4207908;"Irineópolis"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81566";"Palmeira";4212056;"Palmeira"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81574";"Itá";4208005;"Itá"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81582";"Bandeirante";4202081;"Bandeirante"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81590";"Itaiópolis";4208104;"Itaiópolis"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81604";"Flor Do Sertão";4205357;"Flor Do Sertão"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81612";"Itajaí";4208203;"Itajaí"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81620";"Cunhataí";4204756;"Cunhataí"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81639";"Itapema";4208302;"Itapema"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81647";"Princesa";4214151;"Princesa"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81655";"Itapiranga";4208401;"Itapiranga"
"09/08/2026";"09:00:14";9;42;"SC";"Santa Catarina";"81663";"Itapoá";4208450;"Itapoá"
